2021-02-01 17:05:49.932385,Stiananan,Lúcio,Healing Done - Most in Game,8076
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Offensive Assist - Most in Game,1
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Offensive Assists,2
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Offensive Assists - Avg per 10 Min,0.22
2021-02-01 17:05:49.932385,Stiananan,Lúcio,All Damage Done - Avg per 10 Min,3764
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Barrier Damage Done - Avg per 10 Min,1311
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Critical Hits - Avg per 10 Min,8.66
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Deaths - Avg per 10 Min,6.80
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Elimination per Life,1.00
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Eliminations - Avg per 10 Min,6.80
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Final Blows - Avg per 10 Min,1.21
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Healing Done - Avg per 10 Min,6503
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Hero Damage Done - Avg per 10 Min,2446
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Objective Kills - Avg per 10 Min,2.41
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Objective Time - Avg per 10 Min,26
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Solo Kills - Avg per 10 Min,0.44
2021-02-01 17:05:49.932385,Stiananan,Lúcio,Time Spent on Fire - Avg per 10 Min,6
2021-02-01 17:05:49.932385,Stiananan,Orisa,All Damage Done,757302
2021-02-01 17:05:49.932385,Stiananan,Orisa,Barrier Damage Done,261771
2021-02-01 17:05:49.932385,Stiananan,Orisa,Deaths,555
2021-02-01 17:05:49.932385,Stiananan,Orisa,Eliminations,1426
2021-02-01 17:05:49.932385,Stiananan,Orisa,Environmental Kill,1
2021-02-01 17:05:49.932385,Stiananan,Orisa,Final Blows,437
2021-02-01 17:05:49.932385,Stiananan,Orisa,Hero Damage Done,479493
2021-02-01 17:05:49.932385,Stiananan,Orisa,Multikills,8
2021-02-01 17:05:49.932385,Stiananan,Orisa,Objective Kills,620
2021-02-01 17:05:49.932385,Stiananan,Orisa,Objective Time,85
2021-02-01 17:05:49.932385,Stiananan,Orisa,Quick Melee Accuracy,0.25
2021-02-01 17:05:49.932385,Stiananan,Orisa,Solo Kills,60
2021-02-01 17:05:49.932385,Stiananan,Orisa,Time Spent on Fire,1446
2021-02-01 17:05:49.932385,Stiananan,Orisa,Weapon Accuracy,0.19
2021-02-01 17:05:49.932385,Stiananan,Orisa,Games Lost,67
2021-02-01 17:05:49.932385,Stiananan,Orisa,Games Played,146
2021-02-01 17:05:49.932385,Stiananan,Orisa,Games Won,79
2021-02-01 17:05:49.932385,Stiananan,Orisa,Time Played,954
2021-02-01 17:05:49.932385,Stiananan,Orisa,Win Percentage,0.54
2021-02-01 17:05:49.932385,Stiananan,Orisa,All Damage Done - Most in Game,12645
2021-02-01 17:05:49.932385,Stiananan,Orisa,All Damage Done - Most in Life,7932
2021-02-01 17:05:49.932385,Stiananan,Orisa,Barrier Damage Done - Most in Game,6821
2021-02-01 17:05:49.932385,Stiananan,Orisa,Eliminations - Most in Game,31
2021-02-01 17:05:49.932385,Stiananan,Orisa,Eliminations - Most in Life,19
2021-02-01 17:05:49.932385,Stiananan,Orisa,Final Blows - Most in Game,11
2021-02-01 17:05:49.932385,Stiananan,Orisa,Hero Damage Done - Most in Game,7644
2021-02-01 17:05:49.932385,Stiananan,Orisa,Hero Damage Done - Most in Life,3889
2021-02-01 17:05:49.932385,Stiananan,Orisa,Kill Streak - Best,19
2021-02-01 17:05:49.932385,Stiananan,Orisa,Multikill - Best,3
2021-02-01 17:05:49.932385,Stiananan,Orisa,Objective Kills - Most in Game,16
2021-02-01 17:05:49.932385,Stiananan,Orisa,Objective Time - Most in Game,202
2021-02-01 17:05:49.932385,Stiananan,Orisa,Solo Kills - Most in Game,3
2021-02-01 17:05:49.932385,Stiananan,Orisa,Time Spent on Fire - Most in Game,167
2021-02-01 17:05:49.932385,Stiananan,Orisa,Weapon Accuracy - Best in Game,0.35
2021-02-01 17:05:49.932385,Stiananan,Orisa,Turrets Destroyed,39
2021-02-01 17:05:49.932385,Stiananan,Orisa,Medals - Bronze,122
2021-02-01 17:05:49.932385,Stiananan,Orisa,Medals - Silver,91
2021-02-01 17:05:49.932385,Stiananan,Orisa,Medals - Gold,41
2021-02-01 17:05:49.932385,Stiananan,Orisa,Medals,254
2021-02-01 17:05:49.932385,Stiananan,Orisa,Cards,24
2021-02-01 17:05:49.932385,Stiananan,Orisa,Offensive Assists,434
2021-02-01 17:05:49.932385,Stiananan,Orisa,Offensive Assists - Avg per 10 Min,4.55
2021-02-01 17:05:49.932385,Stiananan,Orisa,Offensive Assists - Most in Game,12
2021-02-01 17:05:49.932385,Stiananan,Orisa,Damage Amplified,114475
2021-02-01 17:05:49.932385,Stiananan,Orisa,Damage Amplified - Avg per 10 Min,1200
2021-02-01 17:05:49.932385,Stiananan,Orisa,Damage Amplified - Most in Game,2929
2021-02-01 17:05:49.932385,Stiananan,Orisa,Damage Blocked,1026940
2021-02-01 17:05:49.932385,Stiananan,Orisa,Damage Blocked - Avg per 10 Min,10761
2021-02-01 17:05:49.932385,Stiananan,Orisa,Damage Blocked - Most in Game,19286
2021-02-01 17:05:49.932385,Stiananan,Orisa,Supercharger Assists,778
2021-02-01 17:05:49.932385,Stiananan,Orisa,Supercharger Assists - Avg per 10 Min,8.15
2021-02-01 17:05:49.932385,Stiananan,Orisa,Supercharger Assists - Most in Game,25
2021-02-01 17:05:49.932385,Stiananan,Orisa,All Damage Done - Avg per 10 Min,7935
2021-02-01 17:05:49.932385,Stiananan,Orisa,Barrier Damage Done - Avg per 10 Min,2743
2021-02-01 17:05:49.932385,Stiananan,Orisa,Deaths - Avg per 10 Min,5.82
2021-02-01 17:05:49.932385,Stiananan,Orisa,Eliminations - Avg per 10 Min,14.94
2021-02-01 17:05:49.932385,Stiananan,Orisa,Eliminations per Life,2.57
2021-02-01 17:05:49.932385,Stiananan,Orisa,Final Blows - Avg per 10 Min,4.58
2021-02-01 17:05:49.932385,Stiananan,Orisa,Hero Damage Done - Avg per 10 Min,5024
2021-02-01 17:05:49.932385,Stiananan,Orisa,Objective Kills - Avg per 10 Min,6.50
2021-02-01 17:05:49.932385,Stiananan,Orisa,Objective Time - Avg per 10 Min,54
2021-02-01 17:05:49.932385,Stiananan,Orisa,Solo Kills - Avg per 10 Min,0.63
2021-02-01 17:05:49.932385,Stiananan,Orisa,Time Spent on Fire - Avg per 10 Min,15
2021-02-01 17:05:49.932385,Stiananan,Reaper,All Damage Done,6053
2021-02-01 17:05:49.932385,Stiananan,Reaper,Critical Hit Accuracy,0.11
2021-02-01 17:05:49.932385,Stiananan,Reaper,Critical Hits,83
2021-02-01 17:05:49.932385,Stiananan,Reaper,Deaths,6
2021-02-01 17:05:49.932385,Stiananan,Reaper,Eliminations,14
2021-02-01 17:05:49.932385,Stiananan,Reaper,Final Blows,9
2021-02-01 17:05:49.932385,Stiananan,Reaper,Hero Damage Done,6041
2021-02-01 17:05:49.932385,Stiananan,Reaper,Multikill,1
2021-02-01 17:05:49.932385,Stiananan,Reaper,Objective Kills,6
2021-02-01 17:05:49.932385,Stiananan,Reaper,Objective Time,14
2021-02-01 17:05:49.932385,Stiananan,Reaper,Solo Kills,2
2021-02-01 17:05:49.932385,Stiananan,Reaper,Time Spent on Fire,46
2021-02-01 17:05:49.932385,Stiananan,Reaper,Weapon Accuracy,0.19
2021-02-01 17:05:49.932385,Stiananan,Reaper,Game Played,1
2021-02-01 17:05:49.932385,Stiananan,Reaper,Game Won,1
2021-02-01 17:05:49.932385,Stiananan,Reaper,Games Lost,0
2021-02-01 17:05:49.932385,Stiananan,Reaper,Time Played,512
2021-02-01 17:05:49.932385,Stiananan,Reaper,Win Percentage,1.0
2021-02-01 17:05:49.932385,Stiananan,Reaper,All Damage Done - Most in Game,6053
2021-02-01 17:05:49.932385,Stiananan,Reaper,All Damage Done - Most in Life,1876
2021-02-01 17:05:49.932385,Stiananan,Reaper,Critical Hits - Most in Game,83
2021-02-01 17:05:49.932385,Stiananan,Reaper,Critical Hits - Most in Life,48
2021-02-01 17:05:49.932385,Stiananan,Reaper,Eliminations - Most in Game,14
2021-02-01 17:05:49.932385,Stiananan,Reaper,Eliminations - Most in Life,5
2021-02-01 17:05:49.932385,Stiananan,Reaper,Final Blows - Most in Game,9
2021-02-01 17:05:49.932385,Stiananan,Reaper,Hero Damage Done - Most in Game,6041
2021-02-01 17:05:49.932385,Stiananan,Reaper,Hero Damage Done - Most in Life,1876
2021-02-01 17:05:49.932385,Stiananan,Reaper,Kill Streak - Best,5
2021-02-01 17:05:49.932385,Stiananan,Reaper,Multikill - Best,3
2021-02-01 17:05:49.932385,Stiananan,Reaper,Objective Kills - Most in Game,6
2021-02-01 17:05:49.932385,Stiananan,Reaper,Objective Time - Most in Game,14
2021-02-01 17:05:49.932385,Stiananan,Reaper,Solo Kills - Most in Game,2
2021-02-01 17:05:49.932385,Stiananan,Reaper,Time Spent on Fire - Most in Game,46
2021-02-01 17:05:49.932385,Stiananan,Reaper,Weapon Accuracy - Best in Game,0.18
2021-02-01 17:05:49.932385,Stiananan,Reaper,Death Blossom Kills,4
2021-02-01 17:05:49.932385,Stiananan,Reaper,Death Blossom Kills - Avg per 10 Min,4.68
2021-02-01 17:05:49.932385,Stiananan,Reaper,Death Blossom Kills - Most in Game,4
2021-02-01 17:05:49.932385,Stiananan,Reaper,Self Healing,734
2021-02-01 17:05:49.932385,Stiananan,Reaper,Self Healing - Avg per 10 Min,859
2021-02-01 17:05:49.932385,Stiananan,Reaper,Self Healing - Most in Game,734
2021-02-01 17:05:49.932385,Stiananan,Reaper,Medals - Bronze,2
2021-02-01 17:05:49.932385,Stiananan,Reaper,Medals,2
2021-02-01 17:05:49.932385,Stiananan,Reaper,All Damage Done - Avg per 10 Min,7087
2021-02-01 17:05:49.932385,Stiananan,Reaper,Critical Hits - Avg per 10 Min,97.18
2021-02-01 17:05:49.932385,Stiananan,Reaper,Deaths - Avg per 10 Min,7.02
2021-02-01 17:05:49.932385,Stiananan,Reaper,Eliminations - Avg per 10 Min,16.39
2021-02-01 17:05:49.932385,Stiananan,Reaper,Eliminations per Life,2.33
2021-02-01 17:05:49.932385,Stiananan,Reaper,Final Blows - Avg per 10 Min,10.54
2021-02-01 17:05:49.932385,Stiananan,Reaper,Healing Done - Avg per 10 Min,859
2021-02-01 17:05:49.932385,Stiananan,Reaper,Hero Damage Done - Avg per 10 Min,7073
2021-02-01 17:05:49.932385,Stiananan,Reaper,Objective Kills - Avg per 10 Min,7.02
2021-02-01 17:05:49.932385,Stiananan,Reaper,Objective Time - Avg per 10 Min,17
2021-02-01 17:05:49.932385,Stiananan,Reaper,Solo Kills - Avg per 10 Min,2.34
2021-02-01 17:05:49.932385,Stiananan,Reaper,Time Spent on Fire - Avg per 10 Min,54
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,All Damage Done,2892
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Barrier Damage Done,150
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Deaths,14
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Eliminations,8
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Final Blows,3
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Hero Damage Done,2494
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Objective Kills,6
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Objective Time,138
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Solo Kill,1
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Game Lost,1
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Games Played,2
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Games Won,1
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Time Played,900
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Win Percentage,0.54
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,All Damage Done - Most in Game,1834
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,All Damage Done - Most in Life,578
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Barrier Damage Done - Most in Game,150
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Eliminations - Most in Game,6
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Eliminations - Most in Life,2
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Final Blows - Most in Game,2
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Hero Damage Done - Most in Game,1586
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Hero Damage Done - Most in Life,501
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Kill Streak - Best,2
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Objective Kills - Most in Game,6
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Objective Time - Most in Game,107
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Solo Kill - Most in Game,1
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Damage Blocked,25916
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Damage Blocked - Avg per 10 Min,17282
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Damage Blocked - Most in Game,14802
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Rocket Hammer Melee Accuracy,0.49
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Medals - Bronze,1
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Medal - Silver,1
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Medals - Gold,1
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Medals,3
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Card,1
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,All Damage Done - Avg per 10 Min,1928
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Barrier Damage Done - Avg per 10 Min,100
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Deaths - Avg per 10 Min,9.34
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Eliminations - Avg per 10 Min,5.33
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Eliminations per Life,0.57
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Final Blows - Avg per 10 Min,2.00
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Hero Damage Done - Avg per 10 Min,1663
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Objective Kills - Avg per 10 Min,4.00
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Objective Time - Avg per 10 Min,92
2021-02-01 17:05:49.932385,Stiananan,Reinhardt,Solo Kills - Avg per 10 Min,0.67
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,All Damage Done - Most in Game,33550
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Barrier Damage Done - Most in Game,6436
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Defensive Assists - Most in Game,33
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Eliminations - Most in Game,32
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Environmental Kills - Most in Game,3
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Final Blows - Most in Game,23
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Healing Done - Most in Game,10464
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Hero Damage Done - Most in Game,12691
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Kill Streak - Best,20
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Melee Final Blows - Most in Game,2
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Multikill - Best,5
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Objective Kills - Most in Game,24
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Objective Time - Most in Game,260
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Offensive Assists - Most in Game,17
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Recon Assists - Most in Game,6
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Solo Kills - Most in Game,23
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Teleporter Pads Destroyed - Most in Game,2
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Time Spent on Fire - Most in Game,434
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Turrets Destroyed - Most in Game,12
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Defensive Assists,827
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Healing Done,434253
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Offensive Assists,642
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Recon Assists,10
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Teleporter Pads Destroyed,8
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Turrets Destroyed,275
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,All Damage Done,3938228
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Barrier Damage Done,780553
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Damage Done,2835094
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Deaths,3521
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Eliminations,7808
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Environmental Kills,40
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Final Blows,4021
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Hero Damage Done,2835094
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Melee Final Blows,4
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Multikills,93
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Objective Kills,3064
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Objective Time,534
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Solo Kills,1053
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Time Spent on Fire,316
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Games Lost,358
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Games Played,746
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Games Won,388
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Time Played,5212
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,All Damage Done - Avg per 10 Min,7555
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Barrier Damage Done - Avg per 10 Min,1497
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Deaths - Avg per 10 Min,6.75
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Eliminations - Avg per 10 Min,14.98
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Final Blows - Avg per 10 Min,7.71
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Healing Done - Avg per 10 Min,833
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Hero Damage Done - Avg per 10 Min,5439
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Objective Kills - Avg per 10 Min,5.88
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Objective Time - Avg per 10 Min,62
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Solo Kills - Avg per 10 Min,2.02
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Time Spent on Fire - Avg per 10 Min,36
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Medals - Gold,560
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Cards,234
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Medals,1760
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Medals - Bronze,583
2021-02-01 17:05:57.183276,kidneypool,ALL HEROES,Medals - Silver,617
2021-02-01 17:05:57.183276,kidneypool,Ana,All Damage Done,39179
2021-02-01 17:05:57.183276,kidneypool,Ana,Barrier Damage Done,9135
2021-02-01 17:05:57.183276,kidneypool,Ana,Deaths,90
2021-02-01 17:05:57.183276,kidneypool,Ana,Eliminations,100
2021-02-01 17:05:57.183276,kidneypool,Ana,Final Blows,33
2021-02-01 17:05:57.183276,kidneypool,Ana,Hero Damage Done,29496
2021-02-01 17:05:57.183276,kidneypool,Ana,Objective Kills,45
2021-02-01 17:05:57.183276,kidneypool,Ana,Objective Time,475
2021-02-01 17:05:57.183276,kidneypool,Ana,Solo Kills,5
2021-02-01 17:05:57.183276,kidneypool,Ana,Time Spent on Fire,89
2021-02-01 17:05:57.183276,kidneypool,Ana,Weapon Accuracy,0.22
2021-02-01 17:05:57.183276,kidneypool,Ana,Games Lost,10
2021-02-01 17:05:57.183276,kidneypool,Ana,Games Played,21
2021-02-01 17:05:57.183276,kidneypool,Ana,Games Won,11
2021-02-01 17:05:57.183276,kidneypool,Ana,Time Played,155
2021-02-01 17:05:57.183276,kidneypool,Ana,Win Percentage,0.52
2021-02-01 17:05:57.183276,kidneypool,Ana,All Damage Done - Most in Game,4872
2021-02-01 17:05:57.183276,kidneypool,Ana,All Damage Done - Most in Life,1549
2021-02-01 17:05:57.183276,kidneypool,Ana,Barrier Damage Done - Most in Game,2112
2021-02-01 17:05:57.183276,kidneypool,Ana,Eliminations - Most in Game,17
2021-02-01 17:05:57.183276,kidneypool,Ana,Eliminations - Most in Life,5
2021-02-01 17:05:57.183276,kidneypool,Ana,Final Blows - Most in Game,7
2021-02-01 17:05:57.183276,kidneypool,Ana,Hero Damage Done - Most in Game,4011
2021-02-01 17:05:57.183276,kidneypool,Ana,Hero Damage Done - Most in Life,1330
2021-02-01 17:05:57.183276,kidneypool,Ana,Kill Streak - Best,5
2021-02-01 17:05:57.183276,kidneypool,Ana,Objective Kills - Most in Game,8
2021-02-01 17:05:57.183276,kidneypool,Ana,Objective Time - Most in Game,75
2021-02-01 17:05:57.183276,kidneypool,Ana,Solo Kill - Most in Game,1
2021-02-01 17:05:57.183276,kidneypool,Ana,Time Spent on Fire - Most in Game,60
2021-02-01 17:05:57.183276,kidneypool,Ana,Weapon Accuracy - Best in Game,0.37
2021-02-01 17:05:57.183276,kidneypool,Ana,Turret Destroyed,1
2021-02-01 17:05:57.183276,kidneypool,Ana,Medals - Bronze,6
2021-02-01 17:05:57.183276,kidneypool,Ana,Medals - Silver,17
2021-02-01 17:05:57.183276,kidneypool,Ana,Medals - Gold,7
2021-02-01 17:05:57.183276,kidneypool,Ana,Medals,30
2021-02-01 17:05:57.183276,kidneypool,Ana,Cards,3
2021-02-01 17:05:57.183276,kidneypool,Ana,Biotic Grenade Kills,16
2021-02-01 17:05:57.183276,kidneypool,Ana,Enemies Slept,36
2021-02-01 17:05:57.183276,kidneypool,Ana,Enemies Slept - Avg per 10 Min,2.32
2021-02-01 17:05:57.183276,kidneypool,Ana,Enemies Slept - Most in Game,6
2021-02-01 17:05:57.183276,kidneypool,Ana,Healing Amplified,1749
2021-02-01 17:05:57.183276,kidneypool,Ana,Healing Amplified - Avg per 10 Min,113
2021-02-01 17:05:57.183276,kidneypool,Ana,Healing Amplified - Most in Game,320
2021-02-01 17:05:57.183276,kidneypool,Ana,Nano Boost Assists,18
2021-02-01 17:05:57.183276,kidneypool,Ana,Nano Boost Assists - Avg per 10 Min,1.16
2021-02-01 17:05:57.183276,kidneypool,Ana,Nano Boost Assists - Most in Game,3
2021-02-01 17:05:57.183276,kidneypool,Ana,Nano Boosts Applied,30
2021-02-01 17:05:57.183276,kidneypool,Ana,Nano Boosts Applied - Avg per 10 Min,1.93
2021-02-01 17:05:57.183276,kidneypool,Ana,Nano Boosts Applied - Most in Game,4
2021-02-01 17:05:57.183276,kidneypool,Ana,Scoped Accuracy,0.48
2021-02-01 17:05:57.183276,kidneypool,Ana,Scoped Accuracy - Best in Game,0.67
2021-02-01 17:05:57.183276,kidneypool,Ana,Self Healing,6514
2021-02-01 17:05:57.183276,kidneypool,Ana,Self Healing - Avg per 10 Min,420
2021-02-01 17:05:57.183276,kidneypool,Ana,Self Healing - Most in Game,764
2021-02-01 17:05:57.183276,kidneypool,Ana,Unscoped Accuracy,0.43
2021-02-01 17:05:57.183276,kidneypool,Ana,Unscoped Accuracy - Best in Game,0.65
2021-02-01 17:05:57.183276,kidneypool,Ana,Defensive Assists,99
2021-02-01 17:05:57.183276,kidneypool,Ana,Defensive Assists - Avg per 10 Min,6.38
2021-02-01 17:05:57.183276,kidneypool,Ana,Defensive Assists - Most in Game,32
2021-02-01 17:05:57.183276,kidneypool,Ana,Healing Done,64503
2021-02-01 17:05:57.183276,kidneypool,Ana,Healing Done - Most in Game,7858
2021-02-01 17:05:57.183276,kidneypool,Ana,Offensive Assists,41
2021-02-01 17:05:57.183276,kidneypool,Ana,Offensive Assists - Avg per 10 Min,2.64
2021-02-01 17:05:57.183276,kidneypool,Ana,Offensive Assists - Most in Game,8
2021-02-01 17:05:57.183276,kidneypool,Ana,All Damage Done - Avg per 10 Min,2526
2021-02-01 17:05:57.183276,kidneypool,Ana,Barrier Damage Done - Avg per 10 Min,589
2021-02-01 17:05:57.183276,kidneypool,Ana,Deaths - Avg per 10 Min,5.80
2021-02-01 17:05:57.183276,kidneypool,Ana,Eliminations - Avg per 10 Min,6.45
2021-02-01 17:05:57.183276,kidneypool,Ana,Eliminations per Life,1.11
2021-02-01 17:05:57.183276,kidneypool,Ana,Final Blows - Avg per 10 Min,2.13
2021-02-01 17:05:57.183276,kidneypool,Ana,Healing Done - Avg per 10 Min,4159
2021-02-01 17:05:57.183276,kidneypool,Ana,Hero Damage Done - Avg per 10 Min,1902
2021-02-01 17:05:57.183276,kidneypool,Ana,Objective Kills - Avg per 10 Min,2.90
2021-02-01 17:05:57.183276,kidneypool,Ana,Objective Time - Avg per 10 Min,31
2021-02-01 17:05:57.183276,kidneypool,Ana,Solo Kills - Avg per 10 Min,0.32
2021-02-01 17:05:57.183276,kidneypool,Ana,Time Spent on Fire - Avg per 10 Min,6
2021-02-01 17:05:57.183276,kidneypool,Ashe,All Damage Done,464854
2021-02-01 17:05:57.183276,kidneypool,Ashe,Barrier Damage Done,111300
2021-02-01 17:05:57.183276,kidneypool,Ashe,Critical Hit Accuracy,0.07
2021-02-01 17:05:57.183276,kidneypool,Ashe,Critical Hits,334
2021-02-01 17:05:57.183276,kidneypool,Ashe,Deaths,365
2021-02-01 17:05:57.183276,kidneypool,Ashe,Eliminations,804
2021-02-01 17:05:57.183276,kidneypool,Ashe,Environmental Kills,4
2021-02-01 17:05:57.183276,kidneypool,Ashe,Final Blows,435
2021-02-01 17:05:57.183276,kidneypool,Ashe,Hero Damage Done,341295
2021-02-01 17:05:57.183276,kidneypool,Ashe,Multikills,8
2021-02-01 17:05:57.183276,kidneypool,Ashe,Objective Kills,291
2021-02-01 17:05:57.183276,kidneypool,Ashe,Objective Time,2342
2021-02-01 17:05:57.183276,kidneypool,Ashe,Solo Kills,117
2021-02-01 17:05:57.183276,kidneypool,Ashe,Time Spent on Fire,1257
2021-02-01 17:05:57.183276,kidneypool,Ashe,Weapon Accuracy,0.33
2021-02-01 17:05:57.183276,kidneypool,Ashe,Games Lost,37
2021-02-01 17:05:57.183276,kidneypool,Ashe,Games Played,71
2021-02-01 17:05:57.183276,kidneypool,Ashe,Games Won,34
2021-02-01 17:05:57.183276,kidneypool,Ashe,Time Played,522
2021-02-01 17:05:57.183276,kidneypool,Ashe,Win Percentage,0.48
2021-02-01 17:05:57.183276,kidneypool,Ashe,All Damage Done - Most in Game,13972
